Ano;Cultura;Região tarifação;Concelho;Indemnizações (eur);Reembolsos de Indemnizações;Despesas;Reembolsos de Despesas
2020;alperce;E;Guarda;1052.56;0.00;339.24;0.00
2020;ameixa;A;Lourinhã;25994.92;0.00;805.68;0.00
2020;ameixa;A;Torres Vedras;1627.47;0.00;480.69;0.00
2020;ameixa;B;Alcobaça;428.01;0.00;524.16;0.00
2020;ameixa;B;Alenquer;2840.29;0.00;311.07;0.00
2020;ameixa;B;Bombarral;5920.23;0.00;502.73;0.00
2020;ameixa;B;Caldas da Rainha;9952.57;0.00;269.47;0.00
2020;ameixa;C;Borba;6496.29;0.00;323.18;0.00
2020;ameixa;C;Campo Maior;126803.38;0.00;5211.05;0.00
2020;ameixa;C;Coruche;5777.32;0.00;508.86;0.00
2020;ameixa;C;Elvas;19314.17;0.00;912.88;0.00
2020;ameixa;C;Ferreira do Alentejo;21233.31;0.00;1054.77;0.00
2020;ameixa;C;Mora;0.00;0.00;181.73;0.00
2020;ameixa;D;Armamar;14392.60;0.00;5257.82;0.00
2020;ameixa;D;Belmonte;9428.21;0.00;1159.17;0.00
2020;ameixa;D;Castelo Branco;30720.41;0.00;1753.14;0.00
2020;ameixa;D;Covilhã;2583.36;0.00;508.86;0.00
2020;ameixa;D;Fundão;61327.50;0.00;3364.83;0.00
2020;ameixa;D;Idanha-a-Nova;6554.87;0.00;1017.72;0.00
2020;ameixa;D;Lamego;1601.73;0.00;848.10;0.00
2020;ameixa;D;Penamacor;4185.09;0.00;508.86;0.00
2020;ameixa;D;Resende;2448.31;0.00;339.24;0.00
2020;ameixa;D;Tabuaço;2947.40;0.00;678.48;0.00
2020;ameixa;D;Valpaços;7103.60;0.00;678.48;0.00
2020;ameixa;E;Moimenta da Beira;792.46;0.00;339.24;0.00
2020;ameixa;E;Sernancelhe;159.94;0.00;339.24;0.00
2020;ameixa;E;Tarouca;0.00;0.00;508.86;0.00
2020;amêndoa;C;Elvas;0.00;0.00;181.73;0.00
2020;amêndoa;C;Vila Viçosa;0.00;0.00;272.60;0.00
2020;amêndoa;D;Mirandela;1129.69;0.00;508.86;0.00
2020;amêndoa;D;Sabugal;1345.40;0.00;339.24;0.00
2020;amêndoa;D;Valpaços;3971.56;0.00;508.86;0.00
2020;amêndoa;D;Vila Flôr;14563.69;0.00;1795.34;0.00
2020;amêndoa;E;Carrazeda de Ansiães;12095.01;0.00;2987.10;0.00
2020;amêndoa;E;Torre de Moncorvo;11196.34;0.00;791.76;0.00
2020;arroz;B;Soure;5016.35;0.00;169.62;0.00
2020;arroz;B;Vila Franca de Xira;1139369.21;0.00;23824.44;0.00
2020;arroz;C;Benavente;122120.90;0.00;6441.45;0.00
2020;arroz;C;Chamusca;0.00;0.00;339.24;0.00
2020;arroz;C;Elvas;0.00;0.00;545.19;0.00
2020;arroz;C;Salvaterra de Magos;24939.19;0.00;885.08;0.00
2020;aveia para grão;C;Alandroal;9635.52;0.00;417.99;0.00
2020;aveia para grão;C;Castro Verde;9504.32;0.00;272.60;0.00
2020;aveia para grão;C;Évora;38092.93;0.00;4343.40;0.00
2020;aveia para grão;C;Portel;7450.80;0.00;617.89;0.00
2020;aveia para grão;C;Vila Viçosa;2456.02;0.00;272.60;0.00
2020;batata;B;Montemor-o-Velho;0.00;0.00;339.24;0.00
2020;castanha;C;Portalegre;8170.02;0.00;504.91;0.00
2020;castanha;E;Bragança;0.00;0.00;339.24;0.00
2020;cebola;C;Évora;46902.10;0.00;614.06;0.00
2020;cebola;C;Redondo;20182.18;0.00;581.73;0.00
2020;cereja;C;Portalegre;9265.32;0.00;1050.10;0.00
2020;cereja;D;Armamar;245435.31;0.00;25514.43;0.00
2020;cereja;D;Belmonte;38854.97;0.00;1356.96;0.00
2020;cereja;D;Castelo Branco;216873.28;0.00;4087.83;0.00
2020;cereja;D;Covilhã;76348.95;0.00;3562.02;0.00
2020;cereja;D;Fundão;788968.07;0.00;17233.29;0.00
2020;cereja;D;Lamego;72381.75;0.00;5421.30;0.00
2020;cereja;D;Mêda;8398.50;0.00;339.24;0.00
2020;cereja;D;Resende;27238.44;0.00;2035.44;0.00
2020;cereja;D;São João da Pesqueira;4391.18;0.00;1017.72;0.00
2020;cereja;D;Tabuaço;22982.62;0.00;678.48;0.00
2020;cereja;D;Valpaços;49382.04;0.00;848.10;0.00
2020;cereja;E;Aguiar da Beira;5224.59;0.00;914.76;0.00
2020;cereja;E;Alijó;2809.48;0.00;339.24;0.00
2020;cereja;E;Carrazeda de Ansiães;6291.42;0.00;1017.72;0.00
2020;cereja;E;Guarda;5684.76;0.00;1017.72;0.00
2020;cereja;E;Macedo de Cavaleiros;14430.28;0.00;508.86;0.00
2020;cereja;E;Moimenta da Beira;4703.79;0.00;1187.34;0.00
2020;cereja;E;Pinhel;11183.98;0.00;339.24;0.00
2020;cereja;E;Sabrosa;10052.70;0.00;508.86;0.00
2020;cereja;E;Sernancelhe;9600.00;0.00;819.93;141.45
2020;cereja;E;Tarouca;48877.79;0.00;2374.68;0.00
2020;cereja;E;Trancoso;2222.22;0.00;508.86;0.00
2020;cevada;C;Alandroal;27855.47;0.00;1562.90;0.00
2020;cevada;C;Aljustrel;1888.64;0.00;181.73;0.00
2020;cevada;C;Beja;16612.21;0.00;908.65;0.00
2020;cevada;C;Campo Maior;2304.00;0.00;181.73;0.00
2020;cevada;C;Elvas;4814.07;0.00;181.73;0.00
2020;cevada;C;Évora;0.00;0.00;363.46;0.00
2020;cevada;C;Redondo;2336.40;0.00;454.34;0.00
2020;damasco;B;Azambuja;868.00;0.00;169.62;0.00
2020;damasco;B;Bombarral;1870.30;0.00;169.62;0.00
2020;damasco;B;Óbidos;3647.12;0.00;169.62;0.00
2020;damasco;C;Estremoz;2783.38;0.00;181.73;0.00
2020;damasco;D;Castelo Branco;28658.88;0.00;1866.42;0.00
2020;damasco;D;Fundão;38718.58;0.00;848.10;0.00
2020;dióspiro;C;Beja;27821.51;0.00;944.51;0.00
2020;dióspiro;D;Fundão;12607.81;0.00;791.76;0.00
2020;dióspiro;D;Idanha-a-Nova;3347.64;0.00;508.86;0.00
2020;ervilha seca;C;Alandroal;2009.76;0.00;545.19;0.00
2020;ervilha seca;C;Elvas;5338.60;0.00;726.94;0.00
2020;fava seca;C;Alandroal;5978.67;0.00;363.46;0.00
2020;grão de bico;C;Elvas;9289.65;0.00;690.59;36.35
2020;grão de bico;C;Évora;0.00;0.00;181.73;0.00
2020;laranja;A;Lagoa (Algarve);913.22;0.00;363.46;0.00
2020;laranja;A;Loulé;38539.77;0.00;181.73;0.00
2020;laranja;A;Silves;46220.52;0.00;726.92;0.00
2020;maçã;A;Lourinhã;12421.63;0.00;311.07;0.00
2020;maçã;A;Mafra;3389.40;0.00;89.94;0.00
2020;maçã;A;Torres Vedras;0.00;0.00;169.62;0.00
2020;maçã;B;Alcobaça;221167.60;0.00;6374.07;0.00
2020;maçã;B;Alenquer;0.00;0.00;169.62;0.00
2020;maçã;B;Bombarral;33419.95;0.00;1449.24;0.00
2020;maçã;B;Cadaval;30065.76;0.00;891.43;0.00
2020;maçã;B;Caldas da Rainha;89405.10;0.00;3818.65;0.00
2020;maçã;B;Nazaré;27084.69;0.00;723.43;0.00
2020;maçã;B;Óbidos;21500.94;0.00;852.45;0.00
2020;maçã;B;Rio Maior;19106.26;0.00;523.74;0.00
2020;maçã;C;Marvão;23686.77;0.00;1151.27;0.00
2020;maçã;C;Portalegre;31891.64;0.00;1825.80;0.00
2020;maçã;D;Armamar;4497003.26;0.00;143988.74;0.00
2020;maçã;D;Belmonte;8214.39;0.00;1639.86;0.00
2020;maçã;D;Carregal do Sal;8183.88;0.00;650.31;0.00
2020;maçã;D;Cinfães;9764.23;0.00;622.14;0.00
2020;maçã;D;Covilhã;47148.15;0.00;4179.13;0.00
2020;maçã;D;Fundão;9924.55;0.00;650.31;0.00
2020;maçã;D;Gouveia;142271.93;0.00;4750.56;0.00
2020;maçã;D;Lamego;496701.80;0.00;20517.60;0.00
2020;maçã;D;Mangualde;30740.52;0.00;2233.83;0.00
2020;maçã;D;Mêda;99179.34;0.00;2290.17;0.00
2020;maçã;D;Nelas;8159.46;0.00;1328.79;0.00
2020;maçã;D;Oliveira do Hospital;54199.96;0.00;1922.76;0.00
2020;maçã;D;Sabugal;46532.45;0.00;622.14;0.00
2020;maçã;D;São João da Pesqueira;155604.96;0.00;11763.10;0.00
2020;maçã;D;São Pedro do Sul;32487.16;0.00;1583.52;0.00
2020;maçã;D;Seia;117718.83;0.00;4609.07;0.00
2020;maçã;D;Tábua;6782.22;0.00;0.00;0.00
2020;maçã;D;Tabuaço;203474.11;0.00;7295.46;0.00
2020;maçã;D;Tondela;21656.26;0.00;1272.45;0.00
2020;maçã;D;Valpaços;40890.36;0.00;480.69;0.00
2020;maçã;D;Vila Flôr;28193.40;0.00;1601.97;0.00
2020;maçã;D;Viseu;153969.64;0.00;8313.15;0.00
2020;maçã;D;Vouzela;23476.38;0.00;311.07;0.00
2020;maçã;E;Aguiar da Beira;362774.90;0.00;14505.21;0.00
2020;maçã;E;Carrazeda de Ansiães;959668.31;0.00;35583.16;141.45
2020;maçã;E;Celorico da Beira;54677.19;0.00;2244.97;0.00
2020;maçã;E;Chaves;23390.63;0.00;791.76;0.00
2020;maçã;E;Fornos de Algodres;54353.13;0.00;2262.00;0.00
2020;maçã;E;Guarda;52321.53;0.00;2573.07;0.00
2020;maçã;E;Moimenta da Beira;2404013.22;0.00;75424.77;282.90
2020;maçã;E;Penalva do Castelo;154525.95;0.00;8313.15;0.00
2020;maçã;E;Penedono;152585.81;0.00;4043.91;141.45
2020;maçã;E;Pinhel;71539.70;0.00;2750.94;0.00
2020;maçã;E;Sabrosa;38320.06;0.00;1034.97;0.00
2020;maçã;E;Sátão;31420.50;0.00;1583.49;0.00
2020;maçã;E;Sernancelhe;646922.61;0.00;24545.76;141.45
2020;maçã;E;Tarouca;1172805.03;0.00;50468.36;0.00
2020;maçã;E;Trancoso;281231.55;0.00;5662.95;0.00
2020;marmelo;C;Arraiolos;552.18;0.00;0.00;0.00
2020;marmelo;D;Armamar;1679.04;0.00;480.69;0.00
2020;marmelo;D;Belmonte;4864.11;0.00;650.31;0.00
2020;marmelo;D;Covilhã;9835.31;0.00;1356.96;0.00
2020;marmelo;D;Fundão;2528.29;0.00;1017.72;0.00
2020;marmelo;D;Sabugal;1819.57;0.00;169.62;0.00
2020;marmelo;D;São Pedro do Sul;1306.40;0.00;508.86;0.00
2020;marmelo;D;Seia;1935.36;0.00;0.00;0.00
2020;marmelo;E;Aguiar da Beira;1272.84;0.00;0.00;0.00
2020;marmelo;E;Sernancelhe;3220.48;0.00;0.00;0.00
2020;milho;B;Montemor-o-Velho;16231.78;0.00;2276.60;0.00
2020;milho;B;Soure;12753.67;0.00;1526.58;0.00
2020;milho;C;Chamusca;553.27;0.00;415.25;0.00
2020;milho;C;Elvas;0.00;0.00;363.46;0.00
2020;milho;C;Golegã;4900.00;0.00;712.81;0.00
2020;milho;C;Redondo;10330.71;0.00;1599.24;0.00
2020;milho;D;Coimbra;821.02;0.00;678.48;0.00
2020;mirtilo;B;Figueira da Foz;0.00;0.00;169.62;0.00
2020;mirtilo;C;Cartaxo;8402.29;0.00;169.62;0.00
2020;mirtilo;D;Arouca;1168.13;0.00;678.48;0.00
2020;mirtilo;D;Covilhã;23860.01;0.00;1017.72;0.00
2020;mirtilo;D;Fundão;13504.99;0.00;1017.72;0.00
2020;mirtilo;D;Gouveia;5400.73;0.00;311.07;0.00
2020;mirtilo;D;Mangualde;88026.71;0.00;5287.59;0.00
2020;mirtilo;D;Nelas;0.00;0.00;508.86;0.00
2020;mirtilo;D;Oliveira de Frades;1552.32;0.00;176.87;0.00
2020;mirtilo;D;São Pedro do Sul;9398.32;0.00;525.71;0.00
2020;mirtilo;D;Seia;15924.35;0.00;311.07;0.00
2020;mirtilo;D;Tábua;4666.42;0.00;169.62;0.00
2020;mirtilo;D;Viseu;24536.24;0.00;1032.26;0.00
2020;mirtilo;D;Vouzela;4892.17;0.00;850.45;0.00
2020;mirtilo;E;Castro Daire;10781.72;0.00;176.87;0.00
2020;mirtilo;E;Penalva do Castelo;7437.87;0.00;989.55;0.00
2020;mirtilo;E;Sátão;8029.44;0.00;311.07;0.00
2020;mirtilo;E;Vila Nova de Paiva;9173.55;0.00;480.69;0.00
2020;nectarina;C;Aljustrel;91924.87;0.00;707.25;0.00
2020;nectarina;C;Beja;46971.53;0.00;1675.80;0.00
2020;nectarina;C;Ferreira do Alentejo;27892.64;0.00;1193.09;0.00
2020;nectarina;C;Mora;22615.82;0.00;969.55;0.00
2020;nectarina;D;Fundão;27099.70;0.00;715.46;0.00
2020;nectarina;D;Mêda;3551.18;0.00;169.62;0.00
2020;nectarina;D;Sabugal;2185.20;0.00;0.00;0.00
2020;noz;D;São João da Pesqueira;1921.63;0.00;339.24;0.00
2020;noz;E;Carrazeda de Ansiães;1534.16;0.00;508.86;0.00
2020;noz;E;Macedo de Cavaleiros;330.48;0.00;508.86;0.00
2020;olival - azeite;C;Arraiolos;0.00;0.00;230.56;0.00
2020;olival - azeite;C;Beja;0.00;0.00;655.60;0.00
2020;olival - azeite;C;Campo Maior;9904.19;0.00;1635.50;0.00
2020;olival - azeite;C;Elvas;184373.49;0.00;2807.49;0.00
2020;olival - azeite;C;Montemor-o-Novo;22629.56;0.00;1090.98;0.00
2020;olival - azeite;C;Moura;825.92;0.00;453.09;0.00
2020;olival - azeite;C;Vila Viçosa;2962.48;0.00;230.55;0.00
2020;olival - azeite;D;Mirandela;357.14;0.00;169.62;0.00
2020;olival - azeite;D;Vila Flôr;2916.32;0.00;1356.96;0.00
2020;olival - azeite;E;Carrazeda de Ansiães;200.79;0.00;339.24;0.00
2020;olival - azeite;E;Pinhel;2204.07;0.00;1166.80;0.00
2020;palhas;C;Aljustrel;470.08;0.00;0.00;0.00
2020;palhas;C;Beja;107.98;0.00;0.00;0.00
2020;palhas;C;Campo Maior;252.00;0.00;0.00;0.00
2020;palhas;C;Castro Verde;1210.92;0.00;0.00;0.00
2020;pêra;A;Lourinhã;65012.28;0.00;1786.74;0.00
2020;pêra;A;Mafra;67954.21;0.00;1467.60;0.00
2020;pêra;A;Torres Vedras;83181.42;0.00;3692.41;0.00
2020;pêra;B;Alcobaça;145629.89;0.00;5466.39;0.00
2020;pêra;B;Alenquer;9049.74;0.00;306.34;0.00
2020;pêra;B;Azambuja;100740.90;0.00;1367.78;0.00
2020;pêra;B;Bombarral;287590.71;0.00;10969.33;0.00
2020;pêra;B;Cadaval;445053.21;0.00;15093.93;0.00
2020;pêra;B;Caldas da Rainha;188659.05;0.00;7583.86;0.00
2020;pêra;B;Nazaré;51886.98;0.00;1307.27;0.00
2020;pêra;B;Óbidos;21829.51;0.00;1370.70;0.00
2020;pêra;B;Rio Maior;200473.75;0.00;4104.02;0.00
2020;pêra;C;Campo Maior;48321.51;0.00;1181.64;0.00
2020;pêra;C;Elvas;0.00;0.00;181.73;0.00
2020;pêra;C;Ferreira do Alentejo;149338.12;0.00;4011.16;0.00
2020;pêra;C;Portalegre;1505.01;0.00;0.00;0.00
2020;pêra;D;Armamar;47018.45;0.00;508.86;0.00
2020;pêra;D;Belmonte;16086.69;0.00;1922.76;0.00
2020;pêra;D;Covilhã;44877.28;0.00;4778.73;0.00
2020;pêra;D;Fundão;36804.57;0.00;3986.97;0.00
2020;pêra;D;Gouveia;9153.46;0.00;0.00;0.00
2020;pêra;D;Lamego;63615.68;0.00;508.86;0.00
2020;pêra;D;Mangualde;2168.00;0.00;339.24;0.00
2020;pêra;D;Resende;2324.16;0.00;339.24;0.00
2020;pêra;D;Sabugal;28829.05;0.00;933.21;0.00
2020;pêra;D;São João da Pesqueira;2464.00;0.00;339.24;0.00
2020;pêra;D;Seia;1641.12;0.00;0.00;0.00
2020;pêra;D;Tábua;7773.56;0.00;650.31;0.00
2020;pêra;D;Tabuaço;714.62;0.00;0.00;0.00
2020;pêra;D;Tondela;1001.44;0.00;0.00;0.00
2020;pêra;D;Valpaços;6595.29;0.00;169.62;0.00
2020;pêra;D;Vila Flôr;731.74;0.00;0.00;0.00
2020;pêra;D;Viseu;259.56;0.00;0.00;0.00
2020;pêra;D;Vouzela;926.50;0.00;311.07;0.00
2020;pêra;E;Carrazeda de Ansiães;31024.66;0.00;2233.83;0.00
2020;pêra;E;Fornos de Algodres;3171.75;0.00;0.00;0.00
2020;pêra;E;Guarda;40386.95;0.00;2126.30;0.00
2020;pêra;E;Moimenta da Beira;26659.27;0.00;650.31;0.00
2020;pêra;E;Penalva do Castelo;2453.32;0.00;0.00;0.00
2020;pêra;E;Pinhel;14667.15;0.00;378.90;0.00
2020;pêra;E;Sernancelhe;9257.63;0.00;0.00;0.00
2020;pêra;E;Tarouca;43687.96;0.00;806.03;0.00
2020;pêra;E;Trancoso;20604.99;0.00;1884.17;0.00
2020;pêssego;B;Alcobaça;2157.83;0.00;78.40;0.00
2020;pêssego;B;Azambuja;0.00;0.00;169.62;0.00
2020;pêssego;B;Bombarral;0.00;0.00;169.62;0.00
2020;pêssego;B;Óbidos;0.00;0.00;169.62;0.00
2020;pêssego;C;Aljustrel;42365.40;0.00;436.16;0.00
2020;pêssego;C;Coruche;543.02;0.00;508.86;0.00
2020;pêssego;C;Mora;11104.13;0.00;0.00;0.00
2020;pêssego;D;Belmonte;180344.15;0.00;7154.01;0.00
2020;pêssego;D;Castelo Branco;296983.08;0.00;5022.00;0.00
2020;pêssego;D;Covilhã;306110.31;0.00;14069.82;0.00
2020;pêssego;D;Fundão;941725.00;0.00;24599.73;0.00
2020;pêssego;D;Gouveia;941.87;0.00;339.24;0.00
2020;pêssego;D;Idanha-a-Nova;837.27;0.00;508.86;0.00
2020;pêssego;D;Mêda;256.88;0.00;169.62;0.00
2020;pêssego;D;Penamacor;583.17;0.00;508.86;0.00
2020;pêssego;D;Sabugal;102881.65;0.00;1694.23;0.00
2020;pêssego;E;Celorico da Beira;939.04;0.00;339.24;0.00
2020;pêssego;E;Guarda;26910.91;0.00;2657.58;0.00
2020;pêssego;E;Sernancelhe;1520.40;0.00;678.48;0.00
2020;pêssego;E;Tarouca;0.00;0.00;339.24;0.00
2020;pêssego;E;Trancoso;11320.57;0.00;961.38;0.00
2020;pimento;C;Coruche;7608.60;0.00;169.62;0.00
2020;pimento;C;Elvas;14722.20;0.00;181.73;0.00
2020;tangera;A;Silves;290.06;0.00;0.00;0.00
2020;tangerina;A;Silves;2618.51;0.00;181.73;0.00
2020;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;B;Santiago do Cacém;46039.17;0.00;282.90;0.00
2020;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;B;Vila Franca de Xira;210383.25;0.00;282.90;0.00
2020;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Campo Maior;29009.18;0.00;181.73;0.00
2020;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Cartaxo;36033.66;0.00;141.45;0.00
2020;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Elvas;10871.28;0.00;545.20;0.00
2020;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Estremoz;23874.27;0.00;617.89;0.00
2020;TOMATE PARA INDÚSTRIA - CHUVA PERSISTENTE;C;Évora;158120.03;0.00;3162.15;0.00
2020;trigo duro;C;Évora;21228.63;0.00;181.73;0.00
2020;trigo duro;C;Redondo;7223.39;0.00;181.73;0.00
2020;trigo mole;C;Alandroal;25478.30;0.00;490.31;0.00
2020;trigo mole;C;Elvas;0.00;0.00;545.20;0.00
2020;trigo mole;C;Évora;14708.00;0.00;181.73;0.00
2020;triticale;C;Alandroal;19343.21;0.00;1144.92;0.00
2020;triticale;C;Aljustrel;2888.83;0.00;181.73;0.00
2020;triticale;C;Évora;4867.69;0.00;181.73;0.00
2020;triticale;E;Miranda do Douro;915.18;0.00;353.73;0.00
2019;ameixa;A;Lourinhã;53028.38;0.00;2389.77;0.00
2019;ameixa;A;Torres Vedras;16237.65;0.00;905.04;0.00
2019;ameixa;B;Alcobaça;44676.72;0.00;5716.83;0.00
2019;ameixa;B;Alenquer;22614.39;0.00;593.97;0.00
2019;ameixa;B;Bombarral;71058.80;0.00;1975.14;0.00
2019;ameixa;B;Cadaval;7317.07;0.00;508.86;0.00
2019;ameixa;B;Caldas da Rainha;5584.27;0.00;1243.41;0.00
2019;ameixa;B;Óbidos;5641.19;0.00;311.07;0.00
2019;ameixa;B;PORTO de MÓS;3053.07;0.00;515.48;0.00
2019;ameixa;C;Aljustrel;0.00;0.00;466.17;0.00
2019;ameixa;C;Borba;5974.69;0.00;323.18;0.00
2019;ameixa;C;Coruche;30281.54;0.00;523.13;0.00
2019;ameixa;C;Elvas;17061.57;0.00;993.84;0.00
2019;ameixa;C;Ferreira do Alentejo;8125.35;0.00;2056.01;763.28
2019;ameixa;C;Mora;0.00;0.00;1597.29;871.34
2019;ameixa;C;Portalegre;2917.73;0.00;805.65;0.00
2019;ameixa;C;Santarém;12306.56;0.00;758.91;0.00
2019;ameixa;C;Sousel;0.00;0.00;686.64;0.00
2019;ameixa;D;Armamar;11842.35;0.00;2685.75;0.00
2019;ameixa;D;Belmonte;6443.96;0.00;819.93;0.00
2019;ameixa;D;Castelo Branco;11547.99;0.00;1442.05;0.00
2019;ameixa;D;Covilhã;357.41;0.00;339.24;0.00
2019;ameixa;D;Fundão;15568.29;0.00;1809.46;0.00
2019;ameixa;D;Idanha-a-Nova;1574.65;0.00;678.48;0.00
2019;ameixa;D;Lamego;796.82;0.00;508.86;0.00
2019;ameixa;D;Penamacor;3982.08;0.00;480.69;0.00
2019;ameixa;D;Resende;1716.86;0.00;339.24;0.00
2019;ameixa;D;Valpaços;4678.95;0.00;169.62;0.00
2019;ameixa;E;Tarouca;5375.52;0.00;508.86;0.00
2019;amêndoa;D;Valpaços;0.00;0.00;169.62;0.00
2019;amêndoa;E;Carrazeda de Ansiães;4052.48;0.00;1526.58;0.00
2019;amêndoa;E;Torre de Moncorvo;6923.80;0.00;650.31;0.00
2019;arroz;B;Figueira da Foz;0.00;0.00;339.24;0.00
2019;aveia para grão;C;Évora;35692.81;0.00;908.65;0.00
2019;aveia para grão;C;Moura;6115.63;0.00;333.04;0.00
2019;aveia para grão;C;Portel;6356.71;0.00;181.73;0.00
2019;aveia para grão;C;Santarém;701.84;0.00;223.04;0.00
2019;aveia para grão;E;Bragança;281.63;0.00;192.29;0.00
2019;aveia para grão;E;Miranda do Douro;7372.73;0.00;384.58;0.00
2019;castanha;C;Portalegre;2400.80;0.00;504.91;0.00
2019;centeio;E;Bragança;381.80;0.00;192.29;0.00
2019;cereja;C;Portalegre;9294.44;0.00;726.62;0.00
2019;cereja;D;Armamar;192726.67;0.00;10335.81;0.00
2019;cereja;D;Belmonte;5171.98;0.00;678.48;0.00
2019;cereja;D;Castelo Branco;118521.91;0.00;4410.02;0.00
2019;cereja;D;Covilhã;15864.09;0.00;1865.82;0.00
2019;cereja;D;Fundão;291909.43;0.00;11093.01;0.00
2019;cereja;D;Lamego;32700.37;0.00;5083.10;0.00
2019;cereja;D;Mêda;1021.12;0.00;169.62;0.00
2019;cereja;D;Resende;18885.04;0.00;2035.44;0.00
2019;cereja;D;São João da Pesqueira;2584.06;0.00;169.62;0.00
2019;cereja;D;Tabuaço;10231.19;0.00;339.24;0.00
2019;cereja;D;Valpaços;28516.82;0.00;339.24;0.00
2019;cereja;D;Vila Nova de Foz Côa;2880.10;0.00;169.62;0.00
2019;cereja;E;Aguiar da Beira;8100.41;0.00;339.24;0.00
2019;cereja;E;Alijó;0.00;0.00;169.62;0.00
2019;cereja;E;Carrazeda de Ansiães;3656.63;0.00;508.86;0.00
2019;cereja;E;Guarda;2991.66;0.00;508.86;0.00
2019;cereja;E;Macedo de Cavaleiros;12727.93;0.00;1017.72;0.00
2019;cereja;E;Moimenta da Beira;1124.76;0.00;508.86;0.00
2019;cereja;E;Pinhel;5531.70;0.00;678.48;0.00
2019;cereja;E;Sabrosa;7751.93;0.00;508.86;0.00
2019;cereja;E;Sernancelhe;5673.80;0.00;339.24;0.00
2019;cereja;E;Tarouca;31922.13;0.00;2110.12;0.00
2019;cereja;E;Trancoso;0.00;0.00;339.24;0.00
2019;cevada;C;Beja;5056.40;2231.08;850.85;0.00
2019;cevada;C;Cuba;0.00;0.00;325.04;0.00
2019;couves;D;Coimbra;40550.40;0.00;192.28;0.00
2019;damasco;A;Torres Vedras;0.00;0.00;169.62;0.00
2019;damasco;B;Bombarral;8121.51;0.00;169.62;0.00
2019;damasco;C;Aljustrel;29414.21;0.00;900.36;0.00
2019;damasco;C;Beja;36632.43;0.00;19953.07;0.00
2019;damasco;C;Borba;3242.73;0.00;181.73;0.00
2019;damasco;C;Estremoz;2116.84;0.00;181.73;0.00
2019;damasco;D;Castelo Branco;19709.38;0.00;1781.27;0.00
2019;damasco;D;Covilhã;3530.52;0.00;622.14;0.00
2019;damasco;D;Fundão;43236.31;0.00;1922.74;0.00
2019;dióspiro;C;Ferreira do Alentejo;0.00;0.00;363.47;0.00
2019;dióspiro;D;Fundão;9653.76;0.00;819.91;0.00
2019;dióspiro;D;Idanha-a-Nova;5201.28;0.00;480.69;0.00
2019;ervilha seca;C;Elvas;2114.38;0.00;0.00;0.00
2019;fava seca;C;Elvas;5445.65;0.00;181.73;0.00
2019;grão de bico;C;Évora;0.00;0.00;545.19;0.00
2019;grão de bico;C;Portel;0.00;0.00;181.73;0.00
2019;kiwi;D;Amarante;1669.22;0.00;515.48;0.00
2019;kiwi;D;Celorico de Basto;10637.93;0.00;773.22;0.00
2019;kiwi;D;Felgueiras;0.00;0.00;515.48;0.00
2019;maçã;A;Lourinhã;6953.87;0.00;1181.79;0.00
2019;maçã;A;Mafra;7317.71;0.00;1705.77;0.00
2019;maçã;A;Torres Vedras;4241.93;0.00;311.07;0.00
2019;maçã;B;Alcobaça;131832.96;0.00;7659.60;0.00
2019;maçã;B;Bombarral;51445.98;0.00;2505.51;0.00
2019;maçã;B;Cadaval;14739.18;0.00;1981.20;0.00
2019;maçã;B;Caldas da Rainha;183565.82;0.00;13272.70;0.00
2019;maçã;B;Nazaré;16080.53;0.00;651.78;0.00
2019;maçã;B;Óbidos;33292.78;0.00;758.91;0.00
2019;maçã;B;PORTO de MÓS;9330.68;0.00;4466.58;0.00
2019;maçã;B;Rio Maior;32339.99;0.00;1460.01;0.00
2019;maçã;C;Marvão;21870.14;0.00;1009.82;0.00
2019;maçã;C;Portalegre;19609.00;0.00;1373.28;0.00
2019;maçã;D;Armamar;1880519.28;0.00;81849.28;0.00
2019;maçã;D;Belmonte;8781.87;0.00;1809.48;0.00
2019;maçã;D;Carregal do Sal;14031.77;0.00;622.14;0.00
2019;maçã;D;Cinfães;11256.76;0.00;791.76;0.00
2019;maçã;D;Covilhã;39341.51;0.00;3449.34;0.00
2019;maçã;D;Fundão;3276.82;0.00;650.31;0.00
2019;maçã;D;Gouveia;83751.52;0.00;3732.24;0.00
2019;maçã;D;Lamego;278584.89;0.00;17279.68;0.00
2019;maçã;D;Mangualde;49452.46;0.00;2912.31;0.00
2019;maçã;D;Mêda;39821.62;0.00;1950.92;0.00
2019;maçã;D;Nelas;8556.77;0.00;2035.44;0.00
2019;maçã;D;Oliveira do Hospital;43195.36;0.00;1804.22;0.00
2019;maçã;D;Sabugal;17806.70;0.00;650.31;0.00
2019;maçã;D;São João da Pesqueira;218307.75;0.00;9727.07;0.00
2019;maçã;D;São Pedro do Sul;28792.98;0.00;1442.07;0.00
2019;maçã;D;Seia;126950.93;0.00;4133.91;0.00
2019;maçã;D;Tábua;5972.40;0.00;0.00;0.00
